sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
8.511;1279;;10s;Yes;No;2;0.85128;0.85225;0.00000;0.00000;1.70353;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@136;Agent1@137;0.8522529669934003;0.8512769996675457;0.8522529669934003;0.8512769996675457;0.8522529669934003;0.8512769996675457;party2_utility.xml;party3_utility.xml
9.908;1397;;10s;Yes;No;2;0.73750;0.83136;0.05805;0.12251;1.56886;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@138;Agent1@139;0.7374999999999999;0.8313578931102062;0.7374999999999999;0.8313578931102062;0.7374999999999999;0.8313578931102062;party1_utility.xml;party3_utility.xml
7.773;478;;10s;Yes;No;2;0.71924;0.92369;0.00000;0.15012;1.64293;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@140;Agent2@141;0.9236874945985494;0.7192430014924296;0.9236874945985494;0.7192430014924296;0.9236874945985494;0.7192430014924296;party2_utility.xml;party3_utility.xml
8.653;524;;10s;Yes;No;2;0.51830;0.89917;0.12079;0.30139;1.41746;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@142;Agent2@143;0.8991666666666666;0.5182972796364455;0.8991666666666666;0.5182972796364455;0.8991666666666666;0.5182972796364455;party1_utility.xml;party3_utility.xml
9.904;628;;10s;Yes;No;2;0.62886;0.94015;0.02025;0.23915;1.56901;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@146;Agent3@147;0.9401512488914268;0.6288617462014846;0.9401512488914268;0.6288617462014846;0.9401512488914268;0.6288617462014846;party2_utility.xml;party3_utility.xml
8.201;499;;10s;Yes;No;2;0.62392;0.96250;0.00000;0.21901;1.58642;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@148;Agent3@149;0.9625;0.6239244781765384;0.9625;0.6239244781765384;0.9625;0.6239244781765384;party1_utility.xml;party3_utility.xml
8.294;1237;;10s;Yes;No;2;0.74609;0.87605;0.01336;0.10784;1.62214;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@154;Agent_K@155;0.8760514919327387;0.7460922880531652;0.8760514919327387;0.7460922880531652;0.8760514919327387;0.0;party2_utility.xml;party3_utility.xml
8.454;1248;;10s;Yes;No;2;0.76122;0.88583;0.00000;0.06185;1.64705;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@156;Agent_K@157;0.8858333333333334;0.7612188626497091;0.8858333333333334;0.7612188626497091;0.8858333333333334;0.0;party1_utility.xml;party3_utility.xml
6.574;116;;10s;Yes;No;2;0.61203;0.97619;0.00000;0.26944;1.58822;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@158;IAMhaggler@159;0.9761884907982836;0.6120294061545479;0.9761884907982836;0.6120294061545479;0.9761884907982836;0.0;party2_utility.xml;party3_utility.xml
7.454;119;;10s;Yes;No;2;0.71265;0.95250;0.00000;0.14001;1.66515;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@160;IAMhaggler@161;0.9525;0.7126543527593511;0.9525;0.7126543527593511;0.9525;0.0;party1_utility.xml;party3_utility.xml
8.607;1354;;10s;Yes;No;2;0.85128;0.85225;0.00000;0.00000;1.70353;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@164;IAMcrazyHaggler@165;0.8522529669934003;0.8512769996675457;0.8522529669934003;0.8512769996675457;0.8522529669934003;0.0;party2_utility.xml;party3_utility.xml
9.811;1604;;10s;Yes;No;2;0.76583;0.86446;0.01668;0.10470;1.63030;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@170;IAMcrazyHaggler@171;0.7658333333333333;0.864464119602208;0.7658333333333333;0.864464119602208;0.7658333333333333;0.0;party1_utility.xml;party3_utility.xml
6.251;24;;10s;Yes;No;2;0.58562;1.00000;0.00000;0.30398;1.58562;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@172;AgentSmith@173;1.0;0.5856226065195247;1.0;0.5856226065195247;1.0;0.0;party2_utility.xml;party3_utility.xml
6.452;26;;10s;Yes;No;2;0.59685;1.00000;0.00000;0.26136;1.59685;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@174;AgentSmith@175;1.0;0.5968500104495003;1.0;0.5968500104495003;1.0;0.0;party1_utility.xml;party3_utility.xml
8.111;1331;;10s;Yes;No;2;0.74565;0.89988;0.00000;0.11587;1.64553;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@176;Nozomi@177;0.899875985396833;0.7456498011274528;0.899875985396833;0.7456498011274528;0.899875985396833;0.0;party2_utility.xml;party3_utility.xml
9.213;1519;;10s;Yes;No;2;0.81702;0.85917;0.00000;0.00000;1.67619;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@178;Nozomi@179;0.8591666666666667;0.8170235674638152;0.8591666666666667;0.8170235674638152;0.8591666666666667;0.0;party1_utility.xml;party3_utility.xml
9.081;709;;10s;Yes;No;2;0.83578;0.86288;0.00000;0.02015;1.69866;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@182;Yushu@183;0.8357762284381451;0.8628803429791334;0.8357762284381451;0.8628803429791334;0.8357762284381451;0.0;party2_utility.xml;party3_utility.xml
